Unnamed: 0.1,dj,location,timestamp,song,timestamp_end,video_name,audio_path,bpm,energy,danceability,key,scale,loudness,pct_Positive,pct_Neutral,pct_Negative,face_count,reward,avg_motion_energy,peak_motion_energy
155,Marlon Hoffstadt,Melbourne,2751,Marlon Hoffstadt - Its that Time,3015.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",152.72959899902344,324623.1875,1.1279082298278809,F,major,4927.474609375,0.1761006289308176,0.6855345911949685,0.1383647798742138,318.0,0.12764220838144985,4.484392825263093,57.18168640136719
156,Estella Boersma,Berlin,2760,Cortex Me - distinguised,4340.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",143.33766174316406,1634456.75,1.032071590423584,A,minor,14553.2607421875,0.2631578947368421,0.5886939571150097,0.1481481481481481,513.0,0.18169966051163883,3.474173426628113,67.21466064453125
157,Chase & Status,London,2760,UK Apache & Shy FX - Original Nuttah (Chase & Status Remix) /w Digital - Deadline,2933.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",116.57601928710938,791741.4375,1.120531678199768,Bb,minor,8954.6982421875,0.219626168224299,0.5841121495327103,0.1962616822429906,214.0,0.17263568368129617,7.067540688134781,38.98176574707031
158,Fred Again..,London,2823,Fred again.. ft. Kodak Black - Kahan (Last Year) w/ Skrillex & Fred again.. - ID *,3026.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,126.96075439453124,1251000.375,1.101298451423645,D,minor,12166.4140625,0.3107769423558897,0.5162907268170426,0.1729323308270676,399.0,0.22632523191588255,4.42235451115398,21.012428283691406
159,Felix Da Housecat,Circus,2865,Henrik Schwarz - Take Words In Return (Return Version),3225.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.02684783935548,526657.6875,1.2048978805541992,F,minor,6814.34521484375,0.3550724637681159,0.3091787439613526,0.3357487922705314,414.0,0.08573245651563739,3.461940637830234,43.34122848510742
160,Yung Singh,Melbourne,2880,Y U QT - Y’all Ready For Dis,3006.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",83.30713653564453,18660.41015625,1.229893684387207,E,minor,726.9713134765625,0.3629032258064516,0.3548387096774194,0.282258064516129,124.0,0.1879789834237154,5.242715673287962,100.21895599365234
161,AZYR,Teletech,2924,Fxck this - Holy Priest,3089.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",161.9769744873047,126403.9609375,0.8445507287979126,G,minor,2619.266845703125,0.3969849246231156,0.3618090452261306,0.2412060301507537,199.0,0.282341632119237,6.079425304334331,51.78120040893555
162,Chase & Status,London,2933,Chase & Status ft. Clementine Douglas - Say The Word,3180.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2655487060547,1065077.875,1.125675082206726,D,minor,10923.0927734375,0.3423645320197044,0.3743842364532019,0.2832512315270936,406.0,0.18889888440569724,6.219661320683254,40.62345886230469
163,Peggy Gou,Amsterdam,2997,Third World - Now that We've Found Love (Disco Mix) [Island Records 1978],3263.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",124.2853775024414,108146.4765625,1.7496554851531982,C#,minor,2359.328369140625,0.4769874476987448,0.3598326359832636,0.1631799163179916,239.0,0.34864694691278214,2.088259658448057,48.26698684692383
164,Yung Singh,Melbourne,3006,MC D (aka D Double E) & Watch the Ride - Original Format,3154.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",84.42800903320312,31375.93359375,1.194616675376892,A,minor,1029.7216796875,0.4184397163120567,0.3191489361702128,0.2624113475177305,141.0,0.20912384726758437,2.8826374629168052,38.5684700012207
165,Marlon Hoffstadt,Melbourne,3015,Marlon Hoffstadt - Tell Me Daddy,3239.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",154.1862030029297,331751.8125,1.017911434173584,A,minor,4999.71240234375,0.328125,0.44921875,0.22265625,256.0,0.19000601679301804,4.250766990867499,46.07568359375
166,Fred Again..,London,3026,Fred Again.. & Skrillex & Four Tet - Baby Again.. *,3366.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,127.97541046142578,1240957.5,1.2518011331558228,G,minor,12100.8876953125,0.322265625,0.41015625,0.267578125,512.0,0.1491001418229914,4.680475124536298,55.18883514404297
167,AZYR,Teletech,3089,- Frankyeffe - Save me (RiVid A Bit Harder Edit),3290.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",161.91452026367188,130417.9375,1.0111600160598757,D,minor,2674.706298828125,0.3122171945701357,0.4389140271493212,0.248868778280543,221.0,0.17736067183567938,5.533314982062542,44.732933044433594
168,Yung Singh,Melbourne,3154,M-Beat & General Levy - Incredible,3262.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",113.28408813476562,18945.76953125,1.2360914945602417,A,minor,734.4010620117188,0.267379679144385,0.3796791443850267,0.3529411764705882,187.0,0.03919894415994475,6.00100181994068,30.807849884033203
169,Chase & Status,London,3180,Bou & Chase & Status ft. Trigga & IRAH & Flowdan & Takura - Baddadan (VIP),inf,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2649688720703,1995047.25,1.048998475074768,F,minor,16632.9296875,0.385,0.375,0.24,200.0,0.25445061993429297,5.334824097486353,41.369388580322266
170,Felix Da Housecat,Circus,3225,James Brown - Bodyheat (Part II),3390.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.16576385498048,208320.296875,1.5512357950210571,G,minor,3660.5830078125,0.2752293577981651,0.4403669724770642,0.2844036697247706,218.0,0.06225188374709983,3.680263705272887,31.91888427734375
171,Marlon Hoffstadt,Melbourne,3239,Drake - Hotline Bling (Marlon Hoffstadt Remix),3506.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",154.6959991455078,327064.4375,1.108442306518555,A,minor,4952.27099609375,0.2860411899313501,0.2974828375286041,0.4164759725400457,437.0,-0.010305503700081459,5.799485601886304,50.77147674560547
172,Yung Singh,Melbourne,3262,JK - Panga Peh Giyah x Minor Forms - Versatile Sound,3422.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",172.26593017578125,31678.203125,1.2740201950073242,F,minor,1036.3575439453125,0.4366197183098591,0.2887323943661972,0.2746478873239437,142.0,0.2888363571572377,6.092557057124399,71.7865219116211
173,Peggy Gou,Amsterdam,3263,Corporation of One - The Real Life [Smokin’ 1989],inf,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",124.7043914794922,139729.8125,1.714322209358215,C#,minor,2801.19775390625,0.4141414141414141,0.4722222222222222,0.1136363636363636,396.0,0.3169666566157274,1.2885842878012561,41.827579498291016
174,AZYR,Teletech,3290,- Infectious - I need your lovin (95 happy hardcore heavy extended version),inf,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",172.26527404785156,223786.765625,1.0896704196929932,Eb,minor,3840.51220703125,0.4092570036540804,0.4476248477466504,0.1431181485992692,1642.0,0.3790542449567187,5.485586962881993,41.1452522277832
175,Fred Again..,London,3366,Skrillex & Four Tet & Fred again.. ft. Flowdan - Rumble,3573.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,139.5951385498047,778819.375,1.0207103490829468,F#,minor,8856.51171875,0.4273127753303964,0.4361233480176211,0.1365638766519823,227.0,0.3916865741761872,4.964399535913725,19.25403213500977
176,Felix Da Housecat,Circus,3390,Danny Ocean - Hoe¦Ê Verwagtinge (Original Mix),3470.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.03727722167967,149293.84375,2.002987861633301,F#,minor,2928.25,0.4548022598870056,0.4548022598870056,0.0903954802259887,354.0,0.4777312025399985,5.503385253747305,35.73430252075195
177,Yung Singh,Melbourne,3422,piri & tommy - on and on,3566.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",85.99202728271484,32461.751953125,1.0383845567703247,B,minor,1053.4630126953125,0.3903675538656527,0.4664131812420786,0.1432192648922687,789.0,0.3143327711792767,3.4956936233996023,33.508056640625
178,Felix Da Housecat,Circus,3470,Felix da Housecat - Frankie Meets Pauline,3688.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.97879791259766,412804.59375,1.3401525020599363,F,minor,5788.27197265625,0.4075235109717868,0.4498432601880878,0.1426332288401254,638.0,0.3148052989737572,2.744245733227153,23.594512939453125
179,Marlon Hoffstadt,Melbourne,3506,"Malugi, Marlon Hoffstadt - Faster Alone",3829.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",154.0789031982422,443872.5,1.227218747138977,C,minor,6076.63427734375,0.6,0.2,0.2,5.0,0.4767950534177787,3.9138793233265674,61.18539047241211
180,Yung Singh,Melbourne,3566,Vampire Weekend - A-Punk,inf,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",178.20582580566406,20838.837890625,1.167210340499878,D,major,782.7901000976562,0.3333333333333333,0.4444444444444444,0.2222222222222222,207.0,0.1914900072878315,4.069823414425191,71.3740234375
181,Fred Again..,London,3573,Fred again.. & Beverly Craven - Promise me,3740.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,132.98043823242188,505542.6875,1.245863914489746,B,minor,6630.06591796875,0.5454545454545454,0.3636363636363636,0.0909090909090909,11.0,0.5445778027496163,4.489874991361034,41.28406524658203
182,Felix Da Housecat,Circus,3688,Roni Griffith - Spys (??? Edit),3857.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.02790069580078,233325.90625,1.2199312448501587,E,minor,3949.437744140625,0.3333333333333333,0.5,0.1666666666666666,24.0,0.21636678700075876,2.734894921019423,38.23515701293945
183,Fred Again..,London,3740,Fred again.. - Marnie (Wish I Had U) w/ Fred again.. - Faisal (Envelops Me) (Acappella) w/ Fred again.. - ID,3991.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,133.25128173828125,478177.40625,1.2215088605880735,B,major,6387.40966796875,0.3333333333333333,0.5,0.1666666666666666,12.0,0.28678904957714146,5.799185535662873,35.544124603271484
184,Marlon Hoffstadt,Melbourne,3829,Marlon Hoffstadt  - Money On The Dash,4078.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",153.91278076171875,342751.71875,1.0607633590698242,C,minor,5110.18310546875,0.3,0.5,0.2,10.0,0.2005730290596479,4.948532640742643,39.30339813232422
185,Felix Da Housecat,Circus,3857,Floorplan - Sun In The Sky,3998.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.01589965820312,201557.03125,1.1744974851608276,E,minor,3580.525146484375,0.6,0.2333333333333333,0.1666666666666666,60.0,0.47668684561129293,2.458734360569758,38.90264129638672
186,Fred Again..,London,3991,Fred again.. - Angie (I've Been Lost) (ID Remix) w/ Fred again.. - ID,inf,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,126.80338287353516,757105.4375,1.4123412370681765,B,major,8690.3017578125,0.4615384615384615,0.3846153846153846,0.1538461538461538,39.0,0.40877318596452,4.970630731868683,37.8091926574707
187,Felix Da Housecat,Circus,3998,ID - ID,4380.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.6191864013672,429314.25,1.1587895154953003,D,minor,5942.3681640625,0.25,0.5,0.25,16.0,0.030769814312256463,1.9111787132062783,42.20245742797851
188,Marlon Hoffstadt,Melbourne,4078,"Narciss, DJ Heartstring -  Heartbreak Repair System",4352.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",153.97560119628906,292482.53125,1.4216125011444092,Ab,minor,4595.01611328125,0.3658536585365853,0.3902439024390244,0.2439024390243902,41.0,0.21113397492709202,4.452906579453088,66.62850952148438
189,Estella Boersma,Berlin,4340,Mauro Picotto - Baguette,4510.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",144.00991821289062,110255.28125,1.1149793863296509,Ab,major,2390.053955078125,0.3333333333333333,0.6666666666666666,0.0,3.0,0.41690478114192353,4.2087412174664145,19.031471252441406
190,Marlon Hoffstadt,Melbourne,4352,Marlon Hoffstadt aka DJ Daddy Trance - Call Me,4640.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",154.0106201171875,407323.9375,1.1610682010650637,G,major,5736.669921875,0.4545454545454545,0.2424242424242424,0.303030303030303,33.0,0.2547680121418688,5.065140406800839,57.081748962402344
191,Felix Da Housecat,Circus,4380,Theo Parrish - Lake Shore Drive Mixed With Vocals From First Choice - Let No Man Put Asunder,4667.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",126.04698181152344,282643.15625,1.1014010906219482,F,minor,4490.86376953125,0.3888888888888889,0.4074074074074074,0.2037037037037037,54.0,0.2269590519051351,2.3899990930451964,49.71975326538086
192,Estella Boersma,Berlin,4510,Sped up version of I Am - Alloy Mental,5168.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",144.67083740234375,327378.28125,1.181172251701355,A,minor,4955.45458984375,0.0,0.0,0.0,0.0,0.09791932459240103,4.833061745665929,42.6148681640625
193,Marlon Hoffstadt,Melbourne,4640,Marlon Hoffstadt - I Got You,4891.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",153.98707580566406,286483.09375,1.0744357109069824,Bb,minor,4531.650390625,0.5294117647058824,0.2745098039215686,0.196078431372549,51.0,0.39885128004590653,3.4231775058492735,59.85613250732422
194,Felix Da Housecat,Circus,4667,Funky Junction & KC Flightt - Voices (Lost & Found Original Dub),4890.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.9941177368164,298322.875,1.2522741556167605,F,minor,4656.29052734375,0.4615384615384615,0.282051282051282,0.2564102564102564,78.0,0.25028728783855625,2.5373003186579948,55.77479553222656
195,Felix Da Housecat,Circus,4890,Freemasons - Uninvited 2014 (feat. Bailey Tzuke) (??? Remix),5070.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.1397705078125,216199.421875,1.0963349342346191,D,major,3752.77587890625,0.4962406015037593,0.3157894736842105,0.18796992481203,133.0,0.32937961226058776,1.4908039768721022,11.899981498718262
196,Marlon Hoffstadt,Melbourne,4891,Marlon Hoffstadt aka DJ Daddy Trance - Say It Right,inf,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",153.67404174804688,355029.78125,1.0431700944900513,F,minor,5232.11767578125,0.4117647058823529,0.3137254901960784,0.2745098039215686,51.0,0.21723366074897496,4.052412198150942,42.107181549072266
197,Felix Da Housecat,Circus,5070,Robert Owens - I'll Be Your Friend (Original Def Mix),5315.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.96233367919922,358747.25,1.2260671854019165,F,major,5268.76025390625,0.5905511811023622,0.2834645669291338,0.1259842519685039,254.0,0.48846744764826106,1.6122743912989628,10.452581405639648
198,Estella Boersma,Berlin,5168,sped-up Insomnia by Faithless (?Tiesto or ?Chris Crime Infinity),inf,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",147.25070190429688,159700.828125,1.194648265838623,B,minor,3063.48583984375,0.4629629629629629,0.3148148148148148,0.2222222222222222,54.0,0.36752039464640296,6.0888640021501494,40.06582260131836
199,Felix Da Housecat,Circus,5315,ID - ID,5458.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.50521087646484,232832.15625,1.0870901346206665,G,minor,3943.836181640625,0.5,0.125,0.375,8.0,0.1400190860660368,1.2258157757922676,26.205732345581055
200,Felix Da Housecat,Circus,5458,Hot Music - Soho (Pitched Up From 112 to 125),5670.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.95655822753906,255406.21875,1.3028913736343384,F,major,4196.09375,0.4666666666666667,0.3066666666666666,0.2266666666666666,75.0,0.24913802594344203,0.9699126468879046,12.25661563873291
201,Felix Da Housecat,Circus,5670,Jamie 3:26 & Cratebug - Hit It n Quit It,5860.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.0218276977539,257909.78125,1.205704689025879,G,minor,4223.607421875,0.52,0.4,0.08,25.0,0.47884249662673883,2.262446107156247,27.82912254333496
202,Felix Da Housecat,Circus,5860,ID - ID,6017.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.9847412109375,231213.9375,1.240566372871399,C,minor,3925.4501953125,0.3513513513513513,0.4459459459459459,0.2027027027027027,74.0,0.20123410136389697,2.860444663561619,40.50737380981445
203,Felix Da Housecat,Circus,6017,Dangerous Dan & Nicky Night Time & Rhonda INTL. ft. Julian Mitchell - A History (Original Mix),6250.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.00041961669922,399876.34375,1.4025652408599854,C,major,5666.17919921875,0.5483870967741935,0.25,0.2016129032258064,124.0,0.37301921415568107,1.714290934028844,38.220237731933594
204,Felix Da Housecat,Circus,6250,"Gichy Dan's Beachwood - On A Day Like Today (Todd Terje ""Friendly Children"" Edit)",6450.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.98387145996094,209197.015625,1.1975300312042236,F,minor,3670.8974609375,0.5833333333333334,0.2708333333333333,0.1458333333333333,48.0,0.48715012229513305,2.7327193515911214,90.6131820678711
205,Felix Da Housecat,Circus,6450,Jerry C King - I Want You (Jerry C. King's Marvin Rework),6750.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.01164245605467,368126.09375,1.167123317718506,C#,minor,5360.654296875,0.3611911623439001,0.4140249759846302,0.2247838616714697,1041.0,0.16677814451758097,1.8938182732950195,8.993556022644043
206,Felix Da Housecat,Circus,6750,3 Winans Brothers - Dance (Louie Vega Dance Ritual Mix) [feat. The Clark Sisters],inf,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.95399475097656,121614.0078125,1.1151418685913086,G,major,2552.34326171875,0.3346613545816733,0.3784860557768924,0.2868525896414343,251.0,0.08052936329671882,1.9960633650083432,16.371952056884766
